X,Y,id,lon,lat,point,polygon,voltage,power_type,substation,osm_id,osm_www,frequency,name,ref,operator,dbahn,status,visible,field_18
10.1112172054785,48.8270932547751,390,10.111217205478500,48.827093254775100,0101000020E6100000C1902876F138244023001831DE694840,0103000020E6100000010000000600000068581689CB382440995F1594EA694840AA65A84AFA382440F087031EEA694840E66D18F81039244005812754E66948402B5A829319392440C19E9F7FD16948407AA51854D1382440813DA637D469484068581689CB382440995F1594EA694840,'110000','sub_station',NA,w144432365,'http://www.osm.org/way/144432365','NA','NA','NA','NA','no',3,1,
10.0989875569751,48.852109664848399,391,10.098987556975100,48.852109664848399,0101000020E610000075D63F7FAE3224409790F3ED116D4840,0103000020E6100000010000000B0000005D7ECD7B3D3224404CF70BA8106D4840C0954CFC46322440D301B236196D48404AA0931756322440D46E4FED186D4840E6C583F55F3224400D864F8C216D4840DC27B55B353324409466985B1B6D48401C68C0E71F33244084C90E960A6D48401C4D9971E3322440AADBBB4D0D6D,'110000','substation',transmission,w144437237,'http://www.osm.org/way/144437237','50','NA','NA','NA','no',2,1,
10.1679997314828,48.6275448805252,392,10.167999731482800,48.627544880525200,0101000020E610000019E9900F045624405E50016453504840,0103000020E6100000010000000A000000DAA496DA8C552440F1366E0B565048407171B645A355244065F6C8B458504840668787EFE15524404D5A602760504840B350BD9848562440192AB0D45D504840F5849F7A73562440ED946D8E575048409BA5E2222A56244017024C11475048407F7AF4871556244076D6E36E4250,'110000','substation',distribution,w144437238,'http://www.osm.org/way/144437238','50','Umspannwerk Herbrechtingen','NA','EN BW Netze BW','no',2,1,
10.2283782942161,48.626846692050599,393,10.228378294216100,48.626846692050599,0101000020E61000006B8CF1FFED74244049FB2C833C504840,0103000020E61000000100000006000000F96117E2BA742440F6606FE442504840A9ADC6D8C774244070F134A545504840160CEC711B752440A451D28946504840ABB7BC6C1F752440243CE6433350484024927525C0742440F3D33FE932504840F96117E2BA742440F6606FE442504840,'110000','substation',distribution,w144441550,'http://www.osm.org/way/144441550','50','Umspannwerk Giengen','NA','EnBW','no',2,1,
10.1699028526587,48.501463862452098,394,10.169902852658700,48.501463862452098,0101000020E61000002055B781FD562440C1ADC4F72F404840,0103000020E6100000010000000500000039A24FCACF562440508D247B2D404840EE034549E056244030E6854C36404840FD39EE372B5724405EA3E27332404840862300BF1A572440C8997FA32940484039A24FCACF562440508D247B2D404840,'110000','substation',NA,w155290943,'http://www.osm.org/way/155290943','NA','NA','NA','NA','no',3,1,
10.375131887175099,48.541607124091598,395,10.375131887175099,48.541607124091598,0101000020E61000001C35664911C0244081A0DA6153454840,0103000020E61000000100000009000000545F8BA1CBBF2440A3E85DAA554548406F744D90CFBF24408CDCE630594548408CF80B9ED7BF244061EA09F25845484032182F84DDBF24409FE4163B5E4548408BA323A158C024408C0AB0785A454840251DB56F44C024403DB5465748454840AEF1C77ACDBF2440648CC2F84B45,'110000','substation',NA,w155331645,'http://www.osm.org/way/155331645','NA','NA','NA','NA','no',3,1,
10.4106322351578,48.558789757607997,396,10.410632235157800,48.558789757607997,0101000020E6100000465F69633ED2244012223B6C86474840,0103000020E61000000100000005000000A82192A916D22440FA817DC3894748403D9ADC6B65D22440D4A73A2B8A474840D7024AC665D22440EB974C1283474840D8B5D6B517D22440F5548FAA82474840A82192A916D22440FA817DC389474840,'110000','substation',NA,w155331647,'http://www.osm.org/way/155331647','NA','NA','NA','NA','no',3,1,
9.881272886098341,49.816752050766901,397,9.881272886098341,49.816752050766901,0101000020E6100000AE49213336C323400C7EC9548BE84840,0103000020E610000001000000050000007804DF0A1DC32340718F458E8BE8484086B586783FC323405455D5B78EE848400D8E5AAF50C323401D4300F98AE84840A72333B629C32340784C450A88E848407804DF0A1DC32340718F458E8BE84840,'110000','substation',NA,w156480462,'http://www.osm.org/way/156480462','NA','NA','NA','NA','no',3,1,
10.4785941490612,49.2374030113386,398,10.478594149061200,49.237403011338600,0101000020E6100000A18CD44A0AF52440ECD5CC38639E4840,0103000020E61000000100000009000000C869B104D4F42440CF2E66EB629E4840E346FF5EF0F42440DFC23C446B9E48405B2B94CFF5F42440B34638AB6A9E48409BB32410FCF42440CFD013FB699E4840812972C003F5244019530E8D6B9E4840F5230C932DF5244041624FBF649E4840CC62909239F524406F10960E5E9E,'110000','substation',transmission,w159921569,'http://www.osm.org/way/159921569','NA','Umspannwerk Herrieden','NA','NA','no',2,1,
9.87300582385733,50.022349188201801,399,9.873005823857330,50.022349188201801,0101000020E6100000985E8D9EFABE2340A1359456DC024940,0103000020E61000000100000006000000626CF3B4BABE234090B1988BE5024940712DAC4211BF2340DE7739B1E80249406B97529517BF2340EC335AE7E3024940F742E2693CBF2340B52A4D9AD2024940A67992E4E2BE2340613480BAD0024940626CF3B4BABE234090B1988BE5024940,'110000','station',NA,w161678844,'http://www.osm.org/way/161678844','NA','Umspannwerk Hundsbach','NA','NA','no',3,1,
9.96056331115544,48.4730586866214,400,9.960563311155440,48.473058686621400,0101000020E6100000D64C4EF4CEEB23405B10E22F8D3C4840,0103000020E610000001000000050000000A73A68C7BEB2340C4054027A13C48405A634632D1EB234043A14AA5A53C4840DF4B11AD23EC23407A9CA528793C48405037BA21CAEB2340A2127637753C48400A73A68C7BEB2340C4054027A13C4840,'110000','substation',transmission,w169348252,'http://www.osm.org/way/169348252','NA','Umspannwerk Dornstadt','NA','Netze BW','no',2,1,
10.0885034146406,47.632880088390301,401,10.088503414640600,47.632880088390301,0101000020E61000006BEECE51502D244087F6F83602D14740,0103000020E61000000100000005000000392C71540B2D24404E782B2706D1474027BD0CC53B2D2440297401FD0DD14740152C604D952D24405626A946FED0474066E6CBE2642D24404C74CE70F6D04740392C71540B2D24404E782B2706D14740,'110000','station',NA,w169593110,'http://www.osm.org/way/169593110','NA','NA','NA','NA','no',3,1,
10.1673696954609,48.649929196484699,402,10.167369695460900,48.649929196484699,0101000020E610000026B1107BB155244008CF41E130534840,0103000020E61000000100000007000000260632FD68552440BE37F7FC3553484049E79B85DF552440A1CA025C3B534840D6071CBBF8552440D45D9CEC2B5348401670972990552440B6E7425D265348404BB6623F85552440E643A4BB285348406BAF1E1C7B552440416EB6ED2A534840260632FD68552440BE37F7FC3553,'110000','substation',distribution,w179671698,'http://www.osm.org/way/179671698','50','Umspannwerk Mergelstetten','NA','EnBW','no',2,1,
10.258941412019,47.885919446739202,403,10.258941412019000,47.885919446739202,0101000020E6100000356700F8938424405251F5CE65F14740,0103000020E6100000010000000A000000168EBC1047842440EE8B850765F147407F469E2659842440A8E3A7BD66F147409F2313CB6184244057F85C8E67F147402D3997866584244046E0D1E867F14740B2D3C1C0BF84244074FEE66F70F14740EBB4D4DFE0842440042A3D9666F147401E1DE8DDAC84244000B0EDAB61F1,'110000','substation',NA,w194104510,'http://www.osm.org/way/194104510','NA','Umspannwerk Wolfertschwenden','NA','LEW','no',3,1,
10.049060745098201,49.012389423740501,404,10.049060745098201,49.012389423740501,0101000020E61000009E6D6F7D1E1924400DE404FA95814840,0103000020E61000000100000005000000C43E07D600192440CEB5A4729A814840B49D56AC1F19244064E3CB949C81484002F3C8243C1924405B35BF80918148401394794E1D1924405524945F8F814840C43E07D600192440CEB5A4729A814840,'110000','sub_station',NA,w202277619,'http://www.osm.org/way/202277619','NA','NA','NA','NA','no',3,1,
9.86666268247852,49.201187262055299,405,9.866662682478520,49.201187262055299,0101000020E61000005AD10B36BBBB23401F731381C0994840,0103000020E61000000100000007000000FF8B395264BB23409C3D2157C6994840A9D7C1FE84BB2340A3C4C529D2994840055DB56B16BC2340A24E4371C799484016048E8FCDBB2340C665AE13AD9948406DB317877ABB23407CFD6F33B3994840121BB3B3A2BB2340C28B5BBDC1994840FF8B395264BB23409C3D2157C699,'110000','substation',NA,w202277621,'http://www.osm.org/way/202277621','NA','NA','NA','NA','no',3,1,
10.3504571466488,48.885750116771497,406,10.350457146648800,48.885750116771497,0101000020E610000009037F1E6FB3244020FB834260714840,0103000020E610000001000000090000001C5D55AD3AB3244040314B44697148406D6441C151B32440A4331DCB6C7148407B79A8AD83B32440C12A5CAB69714840626FFC1488B32440280048D76871484027A903FEA9B324402CB39A72627148406B0A5EFAA6B32440911F6EE459714840F45241A473B3244025AB4B9C5271,'110000','substation',transmission,w202279124,'http://www.osm.org/way/202279124','NA','NA','NA','NA','no',3,1,
10.181019635687299,47.868915591762701,407,10.181019635687299,47.868915591762701,0101000020E6100000DD6B0E9BAE5C24407ECD48A038EF4740,0103000020E61000000100000006000000557E5AA87D5C2440FB24A28735EF4740A96926CE935C24404B51707E3FEF4740A053B9FBA35C2440E93DEFAB3FEF4740A26EE071E05C244028963C043CEF474054196EF9C35C24408022F9A230EF4740557E5AA87D5C2440FB24A28735EF4740,'110000','substation',NA,w235515060,'http://www.osm.org/way/235515060','NA','Umspannwerk','NA','NA','no',3,1,
10.3216675200773,47.733536066859202,408,10.321667520077300,47.733536066859202,0101000020E6100000A6D5ED9AB1A4244068CC8482E4DD4740,0103000020E61000000100000008000000E534BBA592A42440D8A0FE84EBDD47407E282B31A5A42440A65D2E02ECDD47404CBB29D7A6A4244010112ED9EADD474010FB3EDEABA424404BA33647EADD47404AF88BC7C0A424407BB94771EADD4740CE6C86A3CFA4244058333865DEDD474085C99A34A7A42440813F8B54DDDD,'110000','substation',NA,w235807291,'http://www.osm.org/way/235807291','NA','Blatternhaus','NA','Allgäuer Überlandwerk','no',3,1,
10.1603033107928,49.989156736396403,409,10.160303310792800,49.989156736396403,0101000020E610000060978A461352244063B81CB09CFE4840,0103000020E6100000010000001C000000A16DB892EC502440685B3294A0FE4840A16DB892EC502440B49061D6A1FE484089BCC290F1502440179753C2A2FE48403135A97BF15024407D3E9192A6FE48406132A8D02D5124406E5D5094A7FE48406E37FE9C2B5124400B75E8CCAAFE48408CB0A6542B512440C4329563ABFE,"'380000;220000;110000'",'substation',transmission,w24715381,'http://www.osm.org/way/24715381','50','Umspannwerk Bergrheinfeld','BRF','TenneT TSO GmbH','no',2,1,
10.218425363377101,50.016611098609097,410,10.218425363377101,50.016611098609097,0101000020E610000094A40073D56F24406AA3FE4F20024940,0103000020E6100000010000000C0000000D9F45233D6F24402A5C02AB290249405CA624C95A6F2440104395682F0249401ECAE529796F2440849723B83002494086C2E4756F702440BFCE71931D024940FBBDAB7843702440333F6C3D0E0249401C6B14079C6F2440C1CCA6831B0249402D6080FD516F24405A402A622102,'110000','substation',distribution,w24761254,'http://www.osm.org/way/24761254','NA','Schaltwerk Schwebheim','T 0931-300-2600','E.ON Netz GmbH','no',3,1,
10.2554970994646,49.693417372207399,411,10.255497099464600,49.693417372207399,0101000020E6100000C6D80C84D0822440F20D84E6C1D84840,0103000020E61000000100000006000000039527815782244077AF6C95AFD8484003D1761DBA8224404FF0D564DCD84840993D983549832440AA382361D4D8484018DAE817128324404F7D93F7B9D84840F12FB985DF8224400CD7DC28A7D84840039527815782244077AF6C95AFD84840,'110000','substation',transmission,w24762015,'http://www.osm.org/way/24762015','50','Umspannwerk Iphofen','NA','NA','no',2,1,
10.489572881592601,47.621039135750401,412,10.489572881592601,47.621039135750401,0101000020E6100000A2E5F64BA9FA2440C0CADC357ECF4740,0103000020E61000000100000005000000D409F8675AFA24409869572585CF47400776D9FFA7FA24405BD2257D8DCF4740CBDB1E65F8FA24401DE927F477CF47400444661BAAFA244084E1E19F6ECF4740D409F8675AFA24409869572585CF4740,'110000','substation',NA,w24810622,'http://www.osm.org/way/24810622','NA','NA','NA','NA','no',3,1,
10.2892389908813,47.437932402761199,413,10.289238990881300,47.437932402761199,0101000020E610000064200D2217942440EEDB412B0EB84740,0103000020E6100000010000000A00000002261D33D293244085380E9F09B84740393F9778E1932440F2956BCF19B847407CAADA9A3C942440591DD30417B8474089F7B51B5694244082EB053D16B8474027E0430946942440CF749EDD0AB84740A6BEF1A55494244082560A4F05B847405E6EA14150942440217A769901B8,'110000','substation',transmission,w24886281,'http://www.osm.org/way/24886281','NA','Umspannwerk Rubi','NA','Allgäuer Überlandwerk','no',3,1,
10.1750716364858,48.682422138848999,414,10.175071636485800,48.682422138848999,0101000020E6100000BA5352FDA25924401A36D09B59574840,0103000020E6100000010000000B000000854E5F9C5D5924401CB244F65057484084270F7C615924408114E95058574840CC775FE06559244004286DB961574840E1F6D48F69592440EF8E35FE66574840FE7A862F785924403C04AD276A5748404E45F67682592440BD9DA6596B5748400BFAC726965924404882F6476C57,'110000','substation',distribution,w25165811,'http://www.osm.org/way/25165811','50','Umspannwerk Schmittenberg','NA','ENBW','no',2,1,
9.98637731168558,48.399475503824299,415,9.986377311685580,48.399475503824299,0101000020E610000075696E7206F923403A3D680322334840,0103000020E610000001000000050000008D692376F7F82340653C2CC01D33484012DE2AC0FFF8234074BAA1D2263348402925394915F923400C378D5226334840C382904D0DF9234047AF95341D3348408D692376F7F82340653C2CC01D334840,'110000','substation',distribution,w251840642,'http://www.osm.org/way/251840642','NA','Umspannwerk Heigeleshof','NA','SWU','no',2,1,
10.194933504031599,47.970936900160098,416,10.194933504031599,47.970936900160098,0101000020E6100000A86B0153CE63244063550CA947FC4740,0103000020E61000000100000022000000067DB4F7436324407777DFDC4CFC4740E7030C404463244038C2DAD14EFC47405231EB2444632440D75F8DC74FFC474033B8426D44632440022E6E3853FC4740CAE3191F45632440042228D954FC47406273CA2B48632440A467A5B755FC4740293E09AE4B632440A151A15D56FC,"'220000;110000'",'substation',transmission,w25487161,'http://www.osm.org/way/25487161','50','Umspannwerk Memmingen','NA','LEW','no',2,1,
10.1998458732039,49.373118622277502,417,10.199845873203900,49.373118622277502,0101000020E6100000904DC33252662440EF1ADC59C2AF4840,0103000020E6100000010000000900000029736B8DDF65244080182779BAAF48408C2B19EB0B662440C780DD5FCFAF48408BE266064666244033F597BDD3AF484014B40C5DC3662440FBC399C2CCAF484060CD22CB8366244085177636AFAF4840944C8FA50A662440631595DDB5AF48400590B4120E662440096127B3B7AF,'110000','substation',transmission,w25843016,'http://www.osm.org/way/25843016','NA','Umspannwerk Rothenburg','NA','NA','no',2,1,
10.242964662722899,49.417074103868998,418,10.242964662722899,49.417074103868998,0101000020E610000016F540DD657C244020102AAF62B54840,0103000020E6100000010000000B0000000FBF6212EF7B24404AC08D5F49B54840563BF1F2217C24401BD586CD65B548407944BEEF4B7C2440A82EB9447DB5484081BEDDD2517C24407B3395007DB548408838FDB5577C244085B8F3BB7CB54840F0972835697C244009D7340185B548405D4F0465BD7C2440071D2BCA7CB5,'110000','substation',transmission,w25843019,'http://www.osm.org/way/25843019','50','Umspannwerk Hartershofen','NA','N-ERGIE','no',2,1,
10.1964916419226,50.027972427592402,419,10.196491641922600,50.027972427592402,0101000020E61000005CFD6F8D9A64244077D9BA9994034940,0103000020E6100000010000000C000000817A3DC81D642440BE6D2D129B034940488D01FF3C6424403EC702789D0349401CD781785E642440D3A1E0CA9E034940E4E945AF7D642440157976609F034940686956E1946424402B44DADA9E034940274578B1A4642440812E28CC9C0349400373FF86B16424408193CC509D03,"'220000;110000'",'substation',transmission,w276236628,'http://www.osm.org/way/276236628','50','Schweinfurt','NA','NA','no',2,1,
10.443678464760399,49.655168612361201,420,10.443678464760399,49.655168612361201,0101000020E6100000BA2BE0D229E3244086BAA990DCD34840,0103000020E6100000010000000D0000003782D354D4E224403917FBD9DDD348408C628924E2E22440368E9226DED3484006ABF7EFE9E22440DD63F752DED34840C270ED13E9E22440E50A675ADFD348406E1B47E3E6E22440BBFBFDECE1D348405B4E3E61E4E224402BFC1FE2E4D34840F067C46E4FE32440A77509F7F0D3,'110000','substation',transmission,w28527492,'http://www.osm.org/way/28527492','50','Umspannanlage Markt Bibart','NA','N-ERGIE','no',2,1,
10.014915590363699,49.791970598009499,421,10.014915590363699,49.791970598009499,0101000020E610000003A02904A307244010ECE44A5FE54840,0103000020E6100000010000000A000000C1AE0A9C4A072440EEDF4E1273E5484000467FCCDA07244020F1E90E77E54840E3C6C8F6F7072440E7071C464BE548405663B168F5072440357B859949E54840B580242BEF072440EDD002C248E548408384382A6A0724406D2E9AA849E54840E1FA618364072440B3A2EF7253E5,'110000','station',NA,w30239842,'http://www.osm.org/way/30239842','NA','Umspannwerk Rottendorf','NA','NA','no',2,1,
10.1003660083302,48.168331638665798,422,10.100366008330200,48.168331638665798,0101000020E610000011D1662C63332440CF7921E48B154840,0103000020E61000000100000007000000FD04376E3733244043D9395F8F1548408D83757276332440ECD1A5A2941548408B2AB26D7C332440CCE2CA2E9015484087D1EE68823324403AB92C79901548402013FF348D332440BD3DD07587154840E07A6A424C332440257602D083154840FD04376E3733244043D9395F8F15,'110000','substation',distribution,w305895693,'http://www.osm.org/way/305895693','NA','NA','NA','NA','no',3,1,
10.070340943527,49.910054680664302,423,10.070340943527000,49.910054680664302,0101000020E61000004C0968BA032424403483F9AB7CF44840,0103000020E6100000010000000600000068BC6E5ECB232440F6FAA6CC77F44840F446C99ED023244078188CFD81F44840B791F4FBDD232440B2B36CE882F44840ADC8FA393C242440BEEC179981F4484061BB1AE434242440064ED94A76F4484068BC6E5ECB232440F6FAA6CC77F44840,'110000','station',NA,w307039683,'http://www.osm.org/way/307039683','NA','NA','NA','NA','no',3,1,
10.160744896082701,48.681566867484698,424,10.160744896082701,48.681566867484698,0101000020E61000001B59AF274D52244024F146953D574840,0103000020E6100000010000000600000019002DBA3652244049A7AD3A38574840B5F3B6213C522440F7FC9456435748405EBF2BA9665224408B514269425748400EA7288F5D522440D85CB2CA3957484050FD5FC75852244095C65BB13757484019002DBA3652244049A7AD3A38574840,'110000','station',NA,w308664166,'http://www.osm.org/way/308664166','NA','NA','NA','NA','no',3,1,
10.182487814725899,47.992437819598699,425,10.182487814725899,47.992437819598699,0101000020E61000001355F80A6F5D2440B13ED53308FF4740,0103000020E610000001000000050000001A1AE18B4D5D24409A4367B80DFF474034E6F0958B5D244004C37D720EFF47403F44F08A905D2440A993CAAF02FF47402778E080525D2440EA8AB1F401FF47401A1AE18B4D5D24409A4367B80DFF4740,'110000','substation',NA,w309596534,'http://www.osm.org/way/309596534','NA','NA','NA','NA','no',3,1,
10.426888411903899,47.835438353129398,426,10.426888411903899,47.835438353129398,0101000020E61000006F56301E91DA2440EA41DAA4EFEA4740,0103000020E610000001000000060000009C82B44849DA2440FC7D3F4EF7EA47402501BF94A2DA24404B2D6DF8FDEA4740CA4C20F7D6DA2440011F6D9CE6EA47402A65A55D9EDA2440BC19A120E3EA47403FC3F2E67BDA2440C889545DE3EA47409C82B44849DA2440FC7D3F4EF7EA4740,'110000','substation',NA,w309598124,'http://www.osm.org/way/309598124','NA','NA','NA','NA','no',3,1,
10.083751333754201,48.268867481587002,427,10.083751333754201,48.268867481587002,0101000020E61000000CF16E74E12A2440E02FE83F6A224840,0103000020E61000000100000013000000436C4D6A442A2440C818B8AC71224840EED2EF1EA82A2440EAF53D7678224840B38822B74B2A24407009794A9B224840DC00F940732A24408CCF4F919D2248404DE06B9D602A2440092F4757A4224840AC392EFCBC2A2440D00C3A3DA922484004576D06D12A24403D6D8B92A122,"'380000;220000;110000'",'station',transmission,w31019937,'http://www.osm.org/way/31019937','50','Vöhringen LEW','Station Nr. 625','LEW','no',2,1,
10.401586907213799,48.509929741612901,428,10.401586907213799,48.509929741612901,0101000020E610000062F891CC9CCD244019BEB56045414840,0103000020E6100000010000000D00000006CA37C5D9CC2440E87E40BF55414840ED3F8575E1CC2440BD9C25455C4148407AEB21B8FFCC2440653F96AB5D414840D62FCBBE02CD24409282D8C55B414840C73F670072CD24402CB15FB360414840293B9F488ECD24403A167EA65741484001418FF101CE2440E4CCAB355C41,"'380000;110000'",'substation',transmission,w31019939,'http://www.osm.org/way/31019939','50','Gundremmingen','Station 179 U','LEW','no',2,1,
9.80395457477365,48.109969107365799,429,9.803954574773650,48.109969107365799,0101000020E6100000AE3E1CEF9F9B234068DABB77130E4840,0103000020E6100000010000000E0000004A53C0B0169B2340E858D89C0F0E484044C87C59259B2340A928D0B0170E4840C663BAE7369B23404F44A78E260E4840AFB7CC1D619B23407E6A6F5B270E484007289AC49F9B2340FA8A4FE7270E48403E9FB8FCE19B2340C728D78B280E48402BF3E40EFF9B2340FAD83EBC290E,'110000','station',NA,w31030020,'http://www.osm.org/way/31030020','NA','110kV-Umspannwerk Biberach/Riß','NA','EnBW','no',2,1,
10.2316415671849,48.529762248471101,430,10.231641567184900,48.529762248471101,0101000020E610000025E836B99976244057EBD53FCF434840,0103000020E6100000010000000F000000E79DD7C365752440B2A11B4C954348408BD80744B57524402ACDD090B9434840B7AE9C9C0276244049924C83B3434840FE3A2F2F70762440BAD061A6CF434840C40CA9FF00762440F074FF78DB43484062EF1B61147624402D06076DE4434840D205D6213F762440A6869F3BE143,"'380000;110000'",'substation',transmission,w31105067,'http://www.osm.org/way/31105067','50','Umspannwerk Niederstotzingen','NA','EnBW','no',2,1,
9.80470526007881,48.079585536168501,431,9.804705260078810,48.079585536168501,0101000020E610000052EAED53029C2340078ADDDB2F0A4840,0103000020E61000000100000007000000DF34C5BBA09B2340283427FD390A4840432AFC53D39B234038F2515B400A4840524959D45C9C2340636624C3250A48400B52BF06599C2340F9DDF61B210A48406F7A6F69479C234047AC2AAA1E0A4840F496E0DEFF9B2340E85045F7280A4840DF34C5BBA09B2340283427FD390A,'110000','substation',NA,w31133872,'http://www.osm.org/way/31133872','NA','110kV-Umspannwerk Biberach-Süd','NA','NA','no',3,1,
9.94618226859293,49.578088260944803,432,9.946182268592930,49.578088260944803,0101000020E6100000CC52970072E42340C87ACFCBFEC94840,0103000020E61000000100000007000000AC614B7933E42340F555ECCE0CCA4840320799778FE423408BBB631913CA48404D964691B3E42340ADA4583EF2C948400F89CEAB77E42340DEE7ED4CF0C948406E31510D7DE42340F42E95A7EAC94840701B4CAB58E42340B36802E6E7C94840AC614B7933E42340F555ECCE0CCA,'110000','station',NA,w31653753,'http://www.osm.org/way/31653753','NA','Umspannwerk Stalldorf','NA','NA','no',3,1,
9.92990422946408,48.826417722335499,433,9.929904229464080,48.826417722335499,0101000020E6100000ACEB3B681CDC2340FF21510EC8694840,0103000020E6100000010000000600000088DCD964C8DB234038897E23C5694840FFAE1D3138DC2340C3D7D798D769484037B7669462DC2340DFD76CD8D169484002D55AFD7CDC2340490364E3CD69484092299B09EFDB23406B6D0772B669484088DCD964C8DB234038897E23C5694840,'110000','substation',distribution,w322499220,'http://www.osm.org/way/322499220','NA','NA','NA','NA','no',2,1,
9.84960640572762,48.628856169763303,434,9.849606405727620,48.628856169763303,0101000020E6100000FA245E9CFFB22340B382E55B7E504840,0103000020E61000000100000009000000ACDD8A6C8EB22340532A038E695048404F99D4F791B22340499E1E79745048409A0A675EAFB2234070BAC2568050484054340F93C4B22340A1D97423865048403BC463F757B32340DFBCA46C925048409ACA8A4B90B32340C37C02948A504840848FBF482DB32340E27584947850,'110000','substation',distribution,w33113856,'http://www.osm.org/way/33113856','50','Umspannwerk Eybacher Tal','NA','EnBW','no',2,1,
10.234919633050399,47.5587518865484,435,10.234919633050399,47.558751886548400,0101000020E61000008C47DA6247782440DBA68B2E85C74740,0103000020E6100000010000000A000000EB1BF9F5B87724404D9DF5679EC747406B8FB9332478244054A6BAB39EC7474062045C0040782440943B45CC9BC747400F5AE7AEB178244035393DE89BC747402D90057CC1782440BF28921F6CC747404D7FCBC45F7824401FB5BB586BC747405B0428485A782440CBD00D4E6BC7,"'220000;110000'",'substation',transmission,w34414970,'http://www.osm.org/way/34414970','50','Umspannwerk Rauhenzell','NA','Allgäuer Überlandwerk GmbH','no',2,1,
10.140779632467799,50.0462833257128,436,10.140779632467799,50.046283325712800,0101000020E6100000BAC89A4414482440B524AD9CEC054940,0103000020E61000000100000009000000350919E1EF47244001977010E50549406CC9DC8FFE472440D0E89CE8F3054940F55E334A194824401838BDC6F30549400A5EAFB01948244036163A7BF505494091C1928636482440422D05DCF405494075C8FDF32C482440F59E38BCE60549406C6A0B6D2148244084ADBFD9E505,'110000','station',NA,w358529544,'http://www.osm.org/way/358529544','NA','NA','NA','NA','no',3,1,
9.91669504561057,49.406632447422602,437,9.916695045610570,49.406632447422602,0101000020E6100000F19A920D59D52340169633880CB44840,0103000020E61000000100000007000000F0E1102221D52340FFDAD3B81AB448402B058E6981D523400182EB7E1BB448400801AFC889D523405A9DF678FDB348402F05A84574D52340B51A53ECFAB34840AB1BBD0871D523405AE56B1CFAB3484016D5CB4E2DD5234091FAEF0603B44840F0E1102221D52340FFDAD3B81AB4,'110000','station',NA,w35961419,'http://www.osm.org/way/35961419','NA','Umspannwerk Niederstetten','NA','EnBW','no',3,1,
10.2224358212958,48.736721975931502,438,10.222435821295800,48.736721975931502,0101000020E61000005DD9A31BE3712440686FDCE74C5E4840,0103000020E610000001000000090000006830B0CB4C7124403D8CB56E485E4840F0AEBA17A67124400BBDB4A95E5E484066133C63B5712440AB1AF82B5E5E4840B78EF815107224404E549ED25B5E48409C8E2835797224406CC89E8C505E4840A6BBE1752A722440F84E24813D5E48403D2555B6E8712440B350233F3B5E,"'380000;110000'",'substation',transmission,w38325076,'http://www.osm.org/way/38325076','50','Umspannwerk Rotensohl','NA','EnBW','no',2,1,
9.870737657502859,48.568255609272803,439,9.870737657502859,48.568255609272803,0101000020E6100000ACBD8453D1BD234031CC8C99BC484840,0103000020E6100000010000000E00000086A0AAB696BD2340766797A7C3484840F68A198D99BD23406D25DB6FC548484039CA1E33C6BD23407AC8EF86CC4848407D842258CABD23403AD9F7C2CB484840728AEF4FCEBD2340800BFB05CB484840DFFF6057E3BD2340FB343250CE4848409B3F353809BE2340657A045EC748,'110000','substation',distribution,w38483832,'http://www.osm.org/way/38483832','50','Umspannwerk Amstetten','NA','NA','no',2,1,
10.4052588918774,49.495109293717199,440,10.405258891877400,49.495109293717199,0101000020E61000008E0DEE177ECF2440053BC8BD5FBF4840,0103000020E61000000100000008000000EB4EAA8830CF244032EA8C2C65BF484057AEEFE334CF244045AADEA865BF4840DC493AE03FCF244047219B6E66BF48405C808BBF97CF2440816287F66DBF4840C175C257CACF24404F06AB5C5DBF484003BCE86F91CF2440C9BA0A6A54BF48409894318567CF24401AB450BD50BF,'110000','substation',transmission,w40532850,'http://www.osm.org/way/40532850','50','NA','NA','NA','no',2,1,
10.145876446486101,49.711764573456399,441,10.145876446486101,49.711764573456399,0101000020E61000003AD44D51B04A24402AB9FE191BDB4840,0103000020E61000000100000005000000614EC4311A4A2440E76FCACA0DDB4840DF67A1A8DA4A24402E7DF86036DB4840A33CAF74494B24400FD66D8127DB4840287CA2707C4A2440EA41A098FFDA4840614EC4311A4A2440E76FCACA0DDB4840,'110000','station',NA,w40796173,'http://www.osm.org/way/40796173','NA','Umspannwerk Marktsteft','NA','NA','no',2,1,
10.4447363002594,49.306713398728803,442,10.444736300259400,49.306713398728803,0101000020E6100000ACEAF179B4E324408364786242A74840,0103000020E6100000010000000A0000009A1D27265CE3244084E3B42944A748408F1DCC238AE3244042CF74F34EA7484055E1CF5700E424402C8A1F6942A748402B63D1D302E42440D870A1C23DA748403C41FEC9F0E32440C60E719839A74840DE712B48EFE324409B1F8E2138A74840BA0980BAEEE324401511829637A7,'110000','substation',transmission,w40821008,'http://www.osm.org/way/40821008','50','Umspannwerk Leutershausen','NA','NA','no',2,1,
9.87721500515061,48.269924657980802,443,9.877215005150610,48.269924657980802,0101000020E61000005A5D3D5322C12340AA3425E48C224840,0103000020E61000000100000009000000633FD699A0C023404CE2799C8A22484047CB351AC6C02340F5598EAE97224840B0F2EC04F0C023402C38FCAF9A2248404F21C0229AC123401408D2D39122484062C27DBA74C123406B7105BA7D224840A8BB570CDAC023407F6177AA8522484055B45E8AC9C0234099F427848622,'110000','substation',NA,w41389391,'http://www.osm.org/way/41389391','NA','110kV-Umspannwerk Achstetten','NA','NA','no',3,1,
